"Gene_name"	"replicate1_timepoint1"	"replicate1_timepoint2"	"replicate1_timepoint3"	"replicate1_timepoint4"	"replicate2_timepoint1"	"replicate2_timepoint2"	"replicate2_timepoint3"	"replicate2_timepoint4"	"replicate3_timepoint1"	"replicate3_timepoint2"	"replicate3_timepoint3"	"replicate3_timepoint4"
VNG6176G	34.76661311	65.23688873	190.372666	65.73544191	49.16658877	68.39153004	39.87436755	71.42902673	58.4195728	89.98628843	76.67110165	121.0884812
VNG6177G	33.95267902	64.85144182	322.3380319	75.8928134	52.05066242	76.97067957	49.25657168	71.28083373	65.23174913	91.29613252	102.3037481	176.8057322
VNG6178G	9.302103841	21.39230325	71.58187903	15.52353001	14.14569454	21.50829037	14.24084555	17.78316018	16.92722604	26.19688164	21.54956999	41.3741963
VNG6179G	79.06788265	109.1778359	224.8461476	181.4911472	87.75824086	93.76647935	148.2723331	172.6448468	100.3247787	136.6167378	216.8567254	195.8378625
VNG6180H	14.18570836	22.06683533	38.64543162	30.08881743	12.63498929	18.12496379	15.07854235	23.71088024	12.79863432	21.48144295	22.23008273	28.96193741
VNG6181H	1500.42935	2489.890647	5089.120277	9446.355486	1870.253089	2684.427971	5802.390636	8491.458987	2036.634294	3464.537597	10280.27907	8864.559471
VNG6182H	831.6080834	1462.578282	4323.01851	2890.059662	1059.828395	1677.646649	2677.614043	2613.976354	1094.902523	2056.062256	4396.112278	3391.856613
VNG6183C	70.4634366	100.0234719	215.6239423	100.4238238	98.74518807	100.4122994	100.0209976	93.80616996	87.73257399	91.95105456	94.81810796	138.7414716
VNG6184G	84.53286866	106.6724311	195.4229213	97.16579897	104.3759985	98.59980303	112.4189102	91.13869594	83.1911231	99.54815023	117.955541	105.3662866
VNG6185H	1.046486682	0.867255537	17.34652897	1.916485187	3.021410483	4.108325126	2.513090392	4.001211041	2.064295859	3.66756343	5.444101892	7.447355334
VNG6186H	2.790631152	4.818086317	80.58450798	14.75693594	4.806789405	10.27081282	7.036653098	13.48556314	4.541450889	12.05056555	22.23008273	32.27187311
VNG6187G	5.348709709	6.167150486	208.8170765	15.33188149	16.0684103	22.23328892	6.869113738	19.2650902	19.61081066	20.30258327	33.79879925	69.78447776
VNG6188H	114.1833247	119.006732	230.9942845	152.3605724	128.4099455	108.5081166	98.84822209	119.4435592	105.691948	116.3141545	123.3996429	172.1166566
VNG6189H	54.99868896	92.50725728	212.1107213	67.26863006	63.44962015	90.86648514	63.49741724	52.60851554	85.25541896	130.9844082	125.6680187	120.5368252
VNG6191H	5.813814901	7.323491202	44.13483952	8.815831859	7.553526208	8.458316436	5.863877581	11.26266812	5.573598818	6.811189226	11.34187894	19.58378625
VNG6193H	8.953274947	9.250725728	82.99984746	20.88968854	14.6950419	18.24579688	9.214664771	19.7096692	18.37223314	19.38569241	22.68375788	39.99505642
VNG6194H	12.67411648	10.50342817	57.5289948	4.982861486	18.26579974	15.70830195	4.020944627	7.409650076	16.30793728	20.56455209	11.7955541	23.16954993
VNG6195H	34.9991657	59.74427033	121.8648554	176.8915827	38.45431524	48.93740224	91.14141155	144.6363695	41.28591717	59.72889014	107.0673372	188.6663351
VNG6196G	2.790631152	4.72172459	35.13221056	7.090995191	3.158747323	5.316656046	3.853405268	7.706036079	4.541450889	5.632329553	10.66136621	17.10133447
VNG6197H	1.279039278	1.05997899	19.32271581	6.899346673	3.433421004	2.295828747	2.848169111	5.779527059	2.47715503	4.453469879	6.124614629	22.61789398
VNG6198H	2.674354854	1.927234527	47.42848426	8.815831859	6.729505167	8.09581716	3.350787189	9.187966094	5.98645799	9.168908574	14.74444262	27.85862551
VNG6199G	156.1590682	275.7872608	937.1517168	4248.464362	182.6579974	253.3869938	874.3879171	3359.238959	190.5345078	221.4946343	1261.216938	3549.354386
VNG6201G	1181.59974	3240.25941	7657.284869	21114.3006	1221.611193	2551.994902	11402.56127	16767.00077	1353.145935	2253.979696	13223.04298	17099.40367
VNG6203H	2.441802258	1.349064169	75.53425271	10.92396556	4.394778885	6.524986965	3.350787189	11.41086112	6.192887576	7.597095676	12.47606684	28.13445348
VNG6204H	0.930210384	0.867255537	55.77238427	8.624183341	3.845431524	5.074989862	2.178011673	10.0771241	3.922162131	4.846423103	11.11504136	20.68709815
VNG6205C	358.4798268	465.9089468	390.8458425	205.2555635	364.6293106	446.5991078	395.3928883	151.7496336	372.1925433	472.984698	361.8059383	150.8779025
VNG6206H	77.32373818	91.06183139	350.4438004	42148.10882	105.2000196	105.4872893	184.4608348	30088.95884	86.08113731	96.66649325	414.4322566	42207.74844
VNG6208C	448.710234	644.6599492	1014.662156	8900.540505	599.7499809	558.8530503	443.3091451	5712.988402	529.4918877	840.5269474	704.7843575	8343.520426
VNG6209H	98.36974812	139.9172266	125.8172291	1679.607618	130.607335	129.8955738	94.15712002	1120.042706	107.5498142	199.4892537	144.2687001	1522.018768
VNG6210G	182.5537879	853.186725	1066.92132	1062.691036	143.2423243	962.9189097	723.2674148	1187.174135	210.9710368	970.0705271	777.1455451	1210.333156
VNG6211G	98.48602442	496.9374227	321.679303	411.2777211	74.71124104	440.194954	410.136352	489.481484	102.182645	437.8808766	332.9975657	470.5625259
VNG6212G	87.09094721	416.9571899	387.5521978	364.1321855	57.68147286	410.1075141	373.6127716	451.0994966	93.5126024	430.1527965	312.5821836	416.5002427
VNG6213G	61.04505646	309.7065884	345.3935451	245.1184554	50.53995718	305.9493888	240.5865202	274.6016318	64.81888996	308.4682813	221.1666394	297.6183854
VNG6214G	114.5321535	554.3690116	645.9935218	483.3375641	99.15719859	619.7529286	469.6128246	513.0441713	142.4364142	625.0575959	437.1160144	590.2718672
VNG6216G	140.6943206	697.9479839	777.9588877	504.0356041	118.521693	668.8111639	650.7228722	542.3863856	154.6157598	722.64098	563.2377083	632.7493754
VNG6218G	87.09094721	135.580949	167.7563054	285.1729958	84.59949353	110.441446	269.2357507	275.1944038	87.31971482	110.0269029	316.2115849	251.0034575
VNG6220G	325.3410819	464.8489678	762.5885456	1076.681378	323.7029322	430.2866404	879.4140978	822.7675445	304.2772096	375.2703295	1182.277461	872.168058
VNG6221H	226.8550574	336.5915101	508.9779006	210.0467765	248.9916912	303.7743932	356.5237569	172.2002678	273.5192013	417.7092778	500.8573741	215.4216487
VNG6222H	7.557959371	8.67255537	52.47873953	27.59738669	13.04699981	11.11664446	12.06283388	19.8578622	13.41792308	11.39564351	23.81794578	39.44340047
VNG6223C	596.3811325	677.3265744	218.6980108	660.2291469	577.364076	704.5777591	164.3561116	496.0019761	538.7812191	693.6934258	167.4061332	594.6851148
VNG6224H	1.860420768	2.023596253	55.33323164	6.707698154	3.708094684	5.55832223	2.010472314	5.927720061	6.192887576	3.798547838	9.75401589	17.65299042
VNG6225C	256.3892371	316.7409945	457.8166189	451.9072071	300.9050168	329.874341	314.8064564	320.2450763	255.5598273	308.3372969	351.3714096	489.3188282
VNG6226H	86.39328943	129.6065219	140.5288423	173.0586124	98.60785123	125.5455825	132.8587121	145.8219135	84.22327103	102.1678384	129.0705824	156.118634
VNG6229G	25.58078556	38.35196708	193.2271581	625.1574679	23.34726283	43.62074619	226.3456746	606.2575692	19.81724024	29.99542948	279.2370596	588.0652434
VNG6230G	9.767209033	20.42868598	124.0606186	299.9299317	11.39895773	21.99162273	100.0209976	269.7112628	14.24364142	18.99273919	139.0514358	274.1730075
VNG6232G	3.953394133	9.154364002	74.65594745	130.1293442	5.081463086	11.9624761	46.24086321	118.7025942	7.225035505	9.430877391	71.68067492	126.8808686
VNG6233G	12.90666908	20.52504771	373.2797373	452.6738011	19.5018313	34.5582643	130.3456217	525.7887694	18.9915219	34.18693054	266.08048	522.4181853
VNG6235G	13.72060317	29.19760308	290.2798898	549.8396001	18.54047342	40.4790858	176.9215636	592.7720061	18.16580356	35.62775903	302.8281678	591.926835
VNG6236G	7.209130477	12.71974788	99.90722379	222.5039302	5.218799926	17.64163142	74.72255432	203.6171841	8.050753849	14.01533168	113.1919518	222.3173481
VNG6237G	22.20877292	48.85539525	463.0864505	859.9269033	34.33421004	66.0957013	288.3352376	806.0217353	34.88660001	52.13179446	413.5249062	829.4147218
VNG6239G	24.30174629	50.58990633	422.0256794	1098.529309	27.60470487	58.12071723	350.9949581	979.7039331	20.02366983	41.12910418	541.4613007	920.1621257
VNG6240G	61.74271425	148.2043351	1517.272344	3240.776451	88.71959874	180.5246394	1008.586944	2863.977947	80.50753849	159.5390092	1812.659093	2948.0494
VNG6241G	20.34835215	38.44832881	448.81399	1262.963738	21.5618839	48.45406987	189.1519368	960.4388429	29.72586036	52.13179446	483.8445557	1005.39297
VNG6242G	12.20901129	13.97245032	120.5473975	210.621722	14.28303138	18.24579688	39.20421012	160.1966346	14.24364142	24.88703756	58.29725776	155.0153221
VNG6244G	13.60432687	19.07962181	116.5950238	203.7223754	15.3817261	22.23328892	45.23562706	176.7942508	19.19795149	23.83916229	70.7733246	154.4636662
VNG6246G	88.60253909	158.5150398	642.9194533	833.2877592	100.2558933	194.9037773	716.5658404	793.1289441	109.6141101	173.9472941	1056.609442	753.0103726
VNG6247G	135.9269924	163.9112965	375.6950767	439.8333504	138.9848822	167.2329993	358.7017686	406.9379822	126.5413361	171.0656371	482.029855	412.9144791
VNG6250G	96.39305106	86.53283025	134.819858	46.187293	107.5347458	72.13735589	34.84818677	41.34584742	88.55829234	91.68908574	51.03845524	84.12753247
VNG6251H	59.99856978	359.7183244	723.0648087	2588.596542	120.7190825	293.6244134	1021.822553	1961.334375	374.6696983	629.5110658	1569.035533	2411.28816
VNG6254C	64.4170691	56.94978026	72.02103166	90.84139786	60.42820967	57.99988413	48.25133553	77.06036079	69.15391127	60.90774981	54.89469408	86.33415628
VNG6255C	90.57923616	134.7136934	168.4150344	473.3718411	98.47051439	118.4164301	282.4713601	371.5198548	99.91191956	136.6167378	293.527827	299.8250092
VNG6256G	293.1325473	453.189199	548.5016374	875.6420819	291.8407853	374.0992527	766.4925696	778.013258	285.6985468	384.5702225	866.9732263	726.255059
VNG6258C	157.6706601	127.9683726	186.4202923	85.47523933	145.5770506	126.8747465	52.60735887	79.87602782	147.8035835	139.1054415	59.88512082	100.953039
VNG6260G	697.6577881	765.1121071	517.9805295	662.3372806	671.5771483	664.3403395	885.6130541	640.0455736	693.6034085	755.2560977	849.2798952	629.7152677
VNG6261G	271.156327	281.3762409	144.7007923	86.43348193	271.514933	238.2828573	104.7120997	80.91337883	242.5547634	250.0492353	88.69349333	86.60998425
VNG6262G	13.25549797	21.29594152	101.444258	48.87037226	19.5018313	22.59578819	85.27753397	50.38562052	20.84938817	24.10113111	88.92033091	68.68116586
VNG6264G	11.9764587	19.07962181	114.8384133	50.97850597	16.7550945	16.79579978	60.31416941	43.56874245	18.57866273	19.77864564	48.99691703	51.57983139
VNG6265G	20.58090475	33.34115731	294.2322635	98.89063564	24.44595755	34.92076357	125.1519015	89.21218692	34.88660001	42.83190148	153.7958785	142.0514073
VNG6266H	5.930091199	8.865278823	109.1294291	150.0607901	10.16292617	10.87497828	38.53405268	130.2616483	11.56005681	15.06320694	96.63280859	119.4335133
VNG6268C	1049.161037	1331.622696	290.2798898	163.4761864	1178.762099	1000.739668	238.5760479	133.0773154	1159.721413	1433.624348	240.6746712	185.0805714
VNG6269C	114.5321535	143.0971636	50.94170532	20.69804002	107.9467564	98.11647066	26.97383687	16.00484416	120.7613077	137.9265818	24.95213367	23.16954993
VNG6270G	2282.154901	5828.728103	4822.993782	1752.242406	2011.710035	4870.419437	6442.39099	1907.24393	2631.97722	5829.068134	7987.177989	1777.435473
VNG6272G	531.4989582	718.9548402	973.8209616	836.9290811	604.6941072	752.6693297	841.0475845	701.9902482	585.6407351	692.3835818	861.3022869	846.7918842
VNG6275H	62.20781944	76.70393416	170.6107976	115.7557053	81.02873569	74.31235155	111.5812134	124.0375423	66.05746748	123.5182969	160.6010058	152.2570424
VNG6276H	30.81321897	47.79541626	84.09772904	49.82861486	39.55300996	36.61242686	59.81155133	47.86633949	35.71231835	69.68370516	96.40597101	64.8195742
VNG6277G	14.99964244	22.25955878	13835.94283	3370.714147	24.72063123	36.24992758	11563.06397	2942.816624	35.71231835	35.75874344	14027.40904	2825.581779
VNG6279G	4.418499325	6.167150486	7564.184511	2090.69369	9.33890513	15.46663577	6943.166135	1749.566576	13.41792308	11.1336747	8387.09264	1724.476502
VNG6280G	15.46474764	18.79053664	4383.84115	1373.544933	19.22715762	23.19995365	4854.788019	1243.932055	22.70725445	23.70817788	5024.225534	1151.857625
VNG6281G	26.16216705	35.26839184	8332.262464	2472.45754	31.45013639	36.0082614	8121.302911	2070.404424	42.11163552	36.8066187	8727.122171	1936.864043
VNG6283H	6.860301583	8.768917097	89.58713694	23.18947076	10.16292617	14.9833034	11.5602158	21.19159922	11.56005681	16.11108221	25.40580883	38.06426059
VNG6284H	6.395196391	8.865278823	28.98407372	11.3072626	6.454831487	7.491651701	10.89005837	7.854229081	10.11504971	8.644970941	14.74444262	18.48047435
VNG6286H	3.488288941	5.299894949	26.78831056	6.516049635	5.630810446	6.645820057	4.523562706	6.965071072	4.335021303	8.77595535	9.527178312	14.06722674
VNG6287H	11.8601824	13.49064169	65.43374218	14.75693594	15.93107346	17.64163142	12.73299132	11.85544012	17.75294438	19.1237236	24.49845852	29.51359336
VNG6288C	56.51028084	82.10019084	196.0816502	183.5992809	84.59949353	102.9497943	63.83249596	159.9002486	84.84255979	114.4803728	137.0098976	275.5521473
VNG6290H	7.674235669	8.287108465	138.3330791	27.59738669	16.48042082	18.84996234	8.376967973	20.45063421	14.86293018	15.9800978	31.53042346	66.47454205
VNG6291H	2.209249662	6.167150486	96.83315537	12.2655052	20.8751997	25.01245003	7.706810535	15.41207216	22.08796569	19.1237236	44.46016545	71.71527358
VNG6292C	9.999761629	16.57421693	88.05010273	50.97850597	21.14987338	18.48746307	19.76964442	37.19644338	15.68864853	22.00538058	52.17264313	67.57785395
VNG6293C	174.7632759	107.6360483	71.58187903	106.5565764	138.1608612	82.16650252	53.27751631	82.83988785	115.3941385	94.1777895	76.21742649	82.7483926
VNG6294G	4054.321959	5833.06438	2542.474163	5884.184469	4273.235781	4452.820271	4575.499907	5131.479064	4558.378115	6139.632166	6082.876514	4476.68804
VNG6296C	393.9440977	560.1507152	780.1546509	2167.161449	359.8225212	545.4405771	1254.869802	1965.780165	465.4987161	458.4454287	1377.584616	1964.44684
VNG6297C	66.04493727	122.2830307	327.3882872	371.7981262	80.34205149	110.0789468	173.403237	259.6341387	79.26896097	145.1307243	306.6844066	359.1280239
VNG6298C	167.5541454	197.7342624	464.4039084	439.8333504	162.6068187	177.5038121	401.0892266	467.9934988	185.3737681	179.8415925	487.4739569	526.5556049
VNG6299G	147.3220696	241.3861245	203.9863976	140.8616612	130.8820087	199.9787672	308.6075001	125.5194723	127.1606249	204.4666612	260.1827029	100.125555
VNG6301G	252.9009482	284.7489013	25285.9694	13073.3037	273.4376487	351.5034645	28528.76967	12760.0102	332.7644924	269.6968965	33614.60713	12883.37307
VNG6302C	248.4824489	337.4587656	217.3805529	86.62513044	236.2193651	286.6160941	231.2043161	75.13385177	241.5226155	273.2334755	184.6457892	90.47157591
VNG6303G	140.5780443	120.4521579	86.95222115	24.14771335	136.3754823	120.1080934	39.53928883	21.63617822	198.1724024	92.99892982	44.68700303	284.1028146
VNG6305C	191.6233391	148.3006968	104.2987501	27.78903521	179.3619132	167.5954985	45.40316642	24.74823125	267.9456025	117.6239986	41.96495209	433.8774052
VNG6306C	80.46319823	71.30767749	107.8119712	8.624183341	83.50079881	69.72069405	17.42409338	13.18917714	99.49906039	63.39645357	30.16939799	185.0805714
VNG6308G	206.7392579	799.8986903	311.7983688	38.52135226	227.704481	699.8652686	355.5185208	37.04825038	209.7324592	381.0336435	433.7134508	68.40533788
VNG6309G	6076.599334	9680.980836	9209.689423	1044.867724	7514.522546	9135.70675	7599.920424	919.3893814	7085.901964	10731.94552	8653.17312	931.7469006
VNG6311G	3281.782235	4785.226968	3416.168325	437.1502711	3387.413162	3902.788037	4101.531059	445.3199696	3605.705576	4690.158704	4399.514842	389.7449291
VNG6312G	5754.979094	6866.543895	6203.909233	8080.284845	5738.757202	6247.191687	6261.951099	6069.39257	5841.337991	6238.525394	5376.957969	6085.59262
VNG6313G	1142.879733	3927.896689	28259.03272	34822.91914	1719.182565	4035.462772	19979.4037	27489.80178	1922.891592	2546.205911	25912.33714	36663.60614
VNG6315G	2577.612974	2864.834124	10762.53313	30109.89877	3867.405419	2940.956625	13896.71971	27164.36995	3875.302615	1907.263968	18737.9182	33581.22851
VNG6316G	2391.454621	1457.374749	8446.881301	40481.34166	3564.440349	1430.059643	10133.45062	33427.15439	4112.28378	896.7192585	12135.35679	42502.88437
VNG6317G	1685.42494	3139.175959	12086.13916	23534.43809	1833.172142	3355.534963	12673.68239	22802.90172	2044.065759	2170.935582	13084.67206	28916.14997
VNG6318G	144.4151621	186.8453874	335.9517635	216.7544746	160.684103	215.0829037	175.5812487	195.466569	179.5937397	197.9174408	157.8789549	266.1739962
VNG6319H	194.7627992	290.3378815	259.9783582	47.91212967	207.7906391	291.5702509	163.0157968	44.60609346	212.6224734	323.7934571	130.4316078	73.37024144
VNG6320C	984.9765205	1734.703798	1995.729136	2315.114106	1246.469161	1982.266873	1215.498053	2245.420359	1461.727898	1673.587784	1325.638811	2951.635164
VNG6321H	37.09213907	55.6007161	155.2404554	82.79216007	45.59583093	57.0332194	125.3194409	75.28204477	49.33667102	66.93303259	142.0003244	106.7454265
VNG6322H	39.18511243	35.46111529	34.2539053	4.791212967	39.27833628	26.82494641	13.57068812	4.001211041	52.6395444	55.53738908	21.09589483	16.54967852
VNG6323H	49.06859776	72.84946511	229.8964029	236.3026235	49.99060981	75.76234865	112.4189102	171.1629168	43.96950179	74.13717504	167.4061332	174.8749364
VNG6325H	10.81369572	13.00883306	17.7856816	8.049237785	11.53629457	11.72080992	6.869113738	8.891580091	10.73433847	12.18154996	8.619827996	13.79139877
VNG6326G	101.3929319	137.2190983	261.7349687	150.0607901	119.4830509	141.6163838	105.3822571	123.2965773	123.4448923	180.8894677	173.7575854	188.3905071
VNG6327H	42.32457248	89.13459686	259.3196292	189.923682	49.16658877	99.0831354	131.3508578	131.4471924	50.36881895	88.93841317	193.2656172	196.1136905
VNG6329H	74.30055443	285.7125186	2444.103974	1904.986276	99.84388279	257.7369851	1485.5715	1431.099816	121.3805965	424.1275138	4190.824269	1618.558559
VNG6330H	1.976697066	2.601766611	26.34915792	4.40791593	4.257442045	4.229158218	5.696338222	4.149404043	2.064295859	3.929532246	11.11504136	12.13643091
VNG6331H	0.930210384	2.505404885	9.441781589	1.149891112	1.922715762	3.262493483	0.335078719	1.481930015	3.922162131	3.274610205	2.04153821	8.82649521
VNG6332H	0.58138149	1.252702442	26.34915792	1.916485187	2.609399963	2.537494931	3.01570847	3.260246033	3.302873374	3.012641389	4.309913998	9.378151161
VNG6334H	51.39412372	43.36277685	140.3092659	159.8348646	51.91332558	55.34155611	53.94767375	95.88087199	47.47880475	43.35583911	75.76375133	131.5699442
VNG6335H	54.88241266	74.48761446	115.0579896	64.96884783	64.27364119	68.39153004	78.24088087	55.27598957	58.4195728	60.51479659	62.38033418	78.33514499
VNG6337G	176.2748678	235.5080592	319.0443872	177.0832313	179.3619132	218.7078964	259.6860072	141.5243165	191.7730853	195.428737	204.8343337	180.6673238
VNG6339H	2.32552596	2.987213516	53.3570448	5.366158523	5.630810446	6.766653149	3.01570847	8.74338709	7.018605919	7.204142451	11.34187894	22.342066
VNG6340H	14.99964244	16.57421693	46.98933163	57.30290709	18.67781026	18.97079544	17.7591721	40.60488242	18.9915219	19.1237236	50.3579425	56.54473494
VNG6341H	2.558078556	3.661745601	39.52373689	9.774074453	5.081463086	6.283320781	5.361259503	9.484352097	5.780028404	7.335126859	13.15657957	19.58378625
VNG6343H	1.74414447	2.698128337	19.76186844	4.024618892	3.845431524	3.987492034	1.842932954	5.334948055	3.50930296	5.370360736	10.20769105	12.41225889
VNG6344H	2.441802258	3.276298695	16.4682237	3.066376299	3.021410483	4.34999131	1.005236157	2.222895023	2.47715503	5.370360736	6.805127365	7.723183309
VNG6345H	5.581262305	10.69615162	18.00525791	2.683079262	5.905484126	7.129152425	3.685865908	2.371088024	5.98645799	10.34776825	5.217264313	9.378151161
VNG6346H	12.67411648	15.12879103	75.3146764	15.33188149	16.89243134	16.31246741	15.74869979	18.52412519	17.34008521	20.17159886	33.57196167	36.68512072
VNG6347H	114.299601	121.2230517	224.1874187	165.7759687	132.3927139	115.2747697	95.4974349	132.9291224	113.1234131	153.2517576	165.364595	158.0494299
VNG6348H	18.95303658	30.45030552	241.9731003	92.18293749	34.47154688	45.19157639	45.40316642	66.98323669	38.60233256	43.87977675	91.64238185	139.2931275
VNG6349C	35.115442	32.47390178	463.7451795	62.86071413	54.66006238	58.84571578	28.48169111	58.98081461	55.73598818	57.37117079	87.55930543	176.2540762
VNG6351G	125.9272308	209.0085844	578.5835927	157.9183794	157.3880188	212.907908	150.9529629	119.2953662	165.969387	308.8612345	294.8888525	216.5249606
VNG6353H	14.41826095	20.04323908	46.98933163	17.24836668	14.28303138	16.5541336	16.58639659	14.67110715	11.97291598	18.99273919	19.73486936	23.16954993
VNG6354G	78.13767227	105.2270052	260.1979345	118.0554875	89.68095662	119.3830948	93.98958066	102.2531711	77.61752429	107.6691835	127.9363945	128.5358365
VNG6355H	63.83568761	144.6389512	400.9463531	224.2287669	76.22194628	148.3830369	248.9634882	198.875008	87.73257399	149.5841942	271.978257	270.5872438
VNG6357H	71.50992328	152.7333362	452.1076347	286.7061839	74.71124104	147.2955391	311.2881299	252.3726816	85.46184855	171.982528	419.1958457	275.8279753
VNG6359H	9.302103841	10.5997899	89.58713694	15.52353001	10.71227353	13.41247321	18.42932954	18.82051119	17.13365563	16.50403543	30.16939799	37.51260464
VNG6361G	913.9317024	1607.02451	5076.165274	12443.54667	1053.510901	1573.609356	4147.604383	13199.55065	1111.62332	1883.031852	7104.099294	12817.72601
VNG6362G	33.48757383	51.64988532	251.6344582	141.0533098	39.82768364	50.26656625	86.7853882	140.1905794	44.58879055	65.09925088	154.9300664	173.7716245
VNG6363G	102.5556949	118.1394765	491.192219	185.132469	126.3498929	168.4413302	127.8325313	121.0736822	114.5684202	138.0575662	163.3230568	205.2160136
